,D,G,A,E,T,P,G,A,A,A,S,L,W,F,G,P,R,V
0,0.24256932735443115,0.29711300134658813,0.15458032488822937,0.2279101461172104,0.16697090864181519,0.23599988222122192,0.3199368119239807,0.2102789729833603,0.24021197855472565,0.2594571113586426,0.2841218113899231,0.24903465807437897,0.3291761875152588,0.37646809220314026,0.31899750232696533,0.2723785936832428,0.22935287654399872,0.19403332471847534
1,0.21586382389068604,0.2896557152271271,0.17130905389785767,0.23392930626869202,0.15029077231884003,0.18676814436912537,0.30971822142601013,0.22178708016872406,0.24480530619621277,0.24702173471450806,0.24808469414710999,0.19881059229373932,0.3242078423500061,0.4012012779712677,0.3579963445663452,0.23758453130722046,0.2125837802886963,0.18316411972045898
2,0.22626499831676483,0.28928202390670776,0.151047021150589,0.27034977078437805,0.156509667634964,0.1751646101474762,0.330956369638443,0.18747460842132568,0.2043420672416687,0.21909663081169128,0.25926488637924194,0.21940720081329346,0.3033062219619751,0.34639787673950195,0.3956719636917114,0.22142523527145386,0.202500119805336,0.20036581158638
3,0.2999146580696106,0.36759471893310547,0.1809789091348648,0.28142744302749634,0.19197845458984375,0.20239141583442688,0.2909143567085266,0.17574667930603027,0.19120453298091888,0.20323973894119263,0.28477680683135986,0.21543078124523163,0.30452480912208557,0.3157111406326294,0.3181140124797821,0.22622662782669067,0.1812613308429718,0.17963582277297974
4,0.30033501982688904,0.3161202073097229,0.15995614230632782,0.28515738248825073,0.1809362769126892,0.20696675777435303,0.3220131993293762,0.17326606810092926,0.18031072616577148,0.1893032044172287,0.27948758006095886,0.19587785005569458,0.29081225395202637,0.26605188846588135,0.325154185295105,0.23159006237983704,0.20975078642368317,0.20291702449321747
5,0.2918455898761749,0.3676632046699524,0.16701315343379974,0.3581065833568573,0.1801917850971222,0.23969900608062744,0.37461358308792114,0.17944583296775818,0.1950644999742508,0.2091229259967804,0.3006047010421753,0.22426575422286987,0.35653162002563477,0.331205278635025,0.4068474769592285,0.278791606426239,0.2136901319026947,0.17854763567447662
6,0.24596484005451202,0.29282334446907043,0.13814178109169006,0.24079114198684692,0.14643391966819763,0.15004301071166992,0.26982107758522034,0.16002506017684937,0.16523441672325134,0.16410723328590393,0.22460871934890747,0.17350395023822784,0.32574865221977234,0.32157135009765625,0.3822435736656189,0.22455601394176483,0.18854334950447083,0.15629340708255768
7,0.2538260817527771,0.2719482183456421,0.12093780189752579,0.29923373460769653,0.1455320119857788,0.1465037316083908,0.3096747398376465,0.14793415367603302,0.15148818492889404,0.1567142754793167,0.22392043471336365,0.19110256433486938,0.30842325091362,0.2944084405899048,0.42977434396743774,0.21212711930274963,0.18196223676204681,0.16802245378494263
8,0.24715954065322876,0.2759261429309845,0.1271136850118637,0.29664310812950134,0.145687997341156,0.14975008368492126,0.3017658293247223,0.15524926781654358,0.1586071252822876,0.1637571007013321,0.22049440443515778,0.2005181610584259,0.3031996190547943,0.2896391749382019,0.4221935272216797,0.20643702149391174,0.18001866340637207,0.16938085854053497
9,0.23407910764217377,0.28359779715538025,0.13547125458717346,0.28333768248558044,0.14937664568424225,0.15194866061210632,0.2965182065963745,0.16335304081439972,0.16562464833259583,0.1699097603559494,0.2200492024421692,0.20705701410770416,0.292121946811676,0.27795571088790894,0.41409996151924133,0.20264330506324768,0.1789396107196808,0.175998255610466
10,0.2714112102985382,0.3524308502674103,0.16441601514816284,0.24294529855251312,0.16032882034778595,0.14006905257701874,0.25877997279167175,0.17240740358829498,0.1825452744960785,0.1915777623653412,0.23445212841033936,0.2308303713798523,0.25869402289390564,0.2582763135433197,0.3606353998184204,0.21861979365348816,0.1678556650876999,0.16948573291301727
11,0.23234717547893524,0.3188740909099579,0.15496708452701569,0.27360254526138306,0.1409398317337036,0.14994889497756958,0.2898164987564087,0.16910423338413239,0.17740151286125183,0.17917965352535248,0.21831363439559937,0.18224801123142242,0.23370938003063202,0.24589747190475464,0.3522995710372925,0.20469602942466736,0.19746944308280945,0.1896938681602478
12,0.2890014052391052,0.3403415381908417,0.1701919287443161,0.2724786400794983,0.1966218799352646,0.22075699269771576,0.3479199707508087,0.18225595355033875,0.1852574646472931,0.18485409021377563,0.23184546828269958,0.21211206912994385,0.2574310600757599,0.25367677211761475,0.32241392135620117,0.23884356021881104,0.1770828664302826,0.17478790879249573
13,0.22412429749965668,0.3189224600791931,0.16645395755767822,0.27678731083869934,0.19395549595355988,0.18086330592632294,0.368466317653656,0.2090689092874527,0.20645573735237122,0.19169113039970398,0.2142684906721115,0.18042835593223572,0.2563840448856354,0.23235556483268738,0.28619468212127686,0.17172598838806152,0.14129327237606049,0.16521087288856506
14,0.17785295844078064,0.2576705515384674,0.14298094809055328,0.23442701995372772,0.14606119692325592,0.14153335988521576,0.3178679943084717,0.20316709578037262,0.21418550610542297,0.2113848477602005,0.22753335535526276,0.18439523875713348,0.31128236651420593,0.3372145891189575,0.35041582584381104,0.1912887841463089,0.15845546126365662,0.17032942175865173
15,0.22501836717128754,0.3211303651332855,0.17294730246067047,0.3694184124469757,0.16681905090808868,0.21433299779891968,0.36873745918273926,0.21101154386997223,0.23768861591815948,0.25847989320755005,0.2802010476589203,0.23690375685691833,0.3329354524612427,0.3041120171546936,0.3608904778957367,0.2338416874408722,0.18606071174144745,0.18728618323802948
16,0.203557088971138,0.3138731122016907,0.15216343104839325,0.2776497006416321,0.13062748312950134,0.1289256364107132,0.30844593048095703,0.18535879254341125,0.1972731351852417,0.20602494478225708,0.2182844579219818,0.17533567547798157,0.21190980076789856,0.2113627940416336,0.3765968084335327,0.16507047414779663,0.15017224848270416,0.16616295278072357
17,0.19198980927467346,0.25038760900497437,0.17489945888519287,0.22472059726715088,0.12666897475719452,0.12056095898151398,0.22837243974208832,0.19067418575286865,0.20251771807670593,0.20314544439315796,0.20319364964962006,0.1616278737783432,0.19138053059577942,0.21097272634506226,0.3202784061431885,0.17978248000144958,0.15287859737873077,0.1614723950624466
sum,4.373125076293945,5.525354862213135,2.805569648742676,4.948915481567383,2.8759310245513916,3.142226457595825,5.6143388748168945,3.297609329223633,3.500218629837036,3.608067274093628,4.373505115509033,3.638889789581299,5.191778182983398,5.274478912353516,6.500818252563477,3.917628526687622,3.309870958328247,3.1927878856658936
posi,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0
contrib,0.05823758400808299,0.07358200653965885,0.03736220557579977,0.06590547402109345,0.038299218915938904,0.04184551644512753,0.07476702041851628,0.043914774214336,0.04661295365339554,0.04804919075397577,0.05824264504917578,0.0484596589669213,0.06913971423361705,0.07024105265641457,0.08657240360154225,0.05217166590368456,0.04407806422836438,0.04251885081435501
